# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
408 -277.073 -275.471 -254.012 -38.4766 -45.6983 47.3741
409 -277.796 -276.443 -254.921 -38.5622 -45.2796 47.468
410 -278.542 -277.411 -255.821 -38.6372 -44.8826 47.5395
411 -279.316 -278.391 -256.759 -38.723 -44.4862 47.6
412 -280.119 -279.402 -257.744 -38.8144 -44.0828 47.6322
413 -280.924 -280.394 -258.758 -38.9077 -43.6649 47.6332
414 -281.747 -281.415 -259.773 -38.9926 -43.2387 47.6215
415 -282.573 -282.401 -260.793 -39.0911 -42.8054 47.5859
416 -283.444 -283.422 -261.809 -39.1896 -42.3693 47.5438
417 -284.35 -284.414 -262.838 -39.2832 -41.9357 47.4618
418 -285.254 -285.43 -263.883 -39.3886 -41.5076 47.3774
419 -286.123 -286.399 -264.939 -39.5073 -41.0695 47.2588
420 -287.038 -287.434 -266.009 -39.624 -40.6291 47.133
421 -287.962 -288.441 -267.113 -39.764 -40.1658 46.9567
422 -288.904 -289.448 -268.224 -39.8862 -39.7211 46.7781
423 -289.835 -290.446 -269.324 -40.0203 -39.2741 46.5876
424 -290.772 -291.472 -270.428 -40.1477 -38.8318 46.3796
425 -291.75 -292.445 -271.55 -40.2822 -38.3575 46.1593
426 -292.682 -293.409 -272.664 -40.4258 -37.9011 45.9134
427 -293.654 -294.385 -273.785 -40.5577 -37.4442 45.6394
428 -294.67 -295.368 -274.922 -40.7158 -36.9843 45.3652
429 -295.658 -296.335 -276.03 -40.8799 -36.5219 45.0784
430 -296.63 -297.237 -277.114 -41.0424 -36.0742 44.7815
431 -297.592 -298.164 -278.229 -41.1927 -35.6077 44.4577
432 -298.564 -299.057 -279.357 -41.3715 -35.1446 44.1156
433 -299.559 -299.946 -280.486 -41.5284 -34.6812 43.7594
434 -300.549 -300.792 -281.605 -41.7092 -34.23 43.3905
435 -301.519 -301.598 -282.753 -41.8816 -33.7749 42.9983
436 -302.458 -302.398 -283.844 -42.0679 -33.3268 42.6124
437 -303.407 -303.185 -284.923 -42.2478 -32.8899 42.2
438 -304.391 -303.953 -286.017 -42.4436 -32.4262 41.7823
439 -305.326 -304.674 -287.062 -42.6463 -31.9607 41.3239
440 -306.281 -305.401 -288.128 -42.851 -31.5175 40.8723
441 -307.222 -306.098 -289.159 -43.0496 -31.0662 40.3874
442 -308.16 -306.759 -290.205 -43.2682 -30.6322 39.8999
443 -309.053 -307.366 -291.224 -43.4757 -30.2118 39.4245
444 -309.947 -307.934 -292.244 -43.675 -29.7859 38.9264
445 -310.838 -308.47 -293.216 -43.8992 -29.3682 38.4434
446 -311.721 -308.993 -294.166 -44.1079 -28.9618 37.9487
447 -312.582 -309.477 -295.112 -44.3221 -28.566 37.4371
448 -313.412 -309.96 -296.03 -44.5404 -28.1604 36.922
449 -314.232 -310.401 -296.949 -44.7534 -27.7585 36.3878
450 -315.047 -310.804 -297.847 -44.987 -27.3657 35.8379
451 -315.817 -311.147 -298.721 -45.2255 -26.9853 35.29
452 -316.569 -311.455 -299.59 -45.4571 -26.5977 34.7461
453 -317.296 -311.736 -300.408 -45.6959 -26.2301 34.1893
454 -318.027 -312 -301.238 -45.9301 -25.8756 33.6479
455 -318.774 -312.203 -302.027 -46.1708 -25.5224 33.0868
456 -319.444 -312.389 -302.791 -46.4047 -25.1911 32.5164
457 -320.078 -312.5 -303.495 -46.6442 -24.8536 31.9485
458 -320.684 -312.601 -304.215 -46.8719 -24.5334 31.3604
459 -321.291 -312.643 -304.86 -47.0882 -24.1947 30.7692
460 -321.835 -312.627 -305.51 -47.3108 -23.8717 30.186
461 -322.379 -312.614 -306.122 -47.5227 -23.5768 29.5954
462 -322.904 -312.518 -306.716 -47.7311 -23.2774 28.9958
463 -323.401 -312.389 -307.314 -47.9504 -22.9934 28.3692
464 -323.839 -312.204 -307.835 -48.1718 -22.6948 27.7629
465 -324.29 -312.01 -308.36 -48.386 -22.4339 27.1639
466 -324.686 -311.779 -308.866 -48.5784 -22.1726 26.5536
467 -325.057 -311.504 -309.347 -48.7636 -21.9076 25.9536
468 -325.371 -311.155 -309.771 -48.961 -21.6688 25.3267
469 -325.654 -310.786 -310.171 -49.1492 -21.4467 24.7032
470 -325.932 -310.386 -310.532 -49.3369 -21.2107 24.0835
471 -326.166 -309.949 -310.876 -49.5004 -21.0091 23.459
472 -326.34 -309.535 -311.192 -49.6642 -20.8097 22.8464
473 -326.48 -308.997 -311.476 -49.8228 -20.6235 22.2093
474 -326.567 -308.395 -311.705 -49.9735 -20.4502 21.567
475 -326.658 -307.759 -311.918 -50.1319 -20.2832 20.9292
476 -326.685 -307.093 -312.086 -50.2672 -20.1348 20.2792
477 -326.677 -306.379 -312.226 -50.4047 -19.9917 19.6171
478 -326.664 -305.652 -312.359 -50.5303 -19.8686 18.959
479 -326.595 -304.91 -312.445 -50.6434 -19.7286 18.2924
480 -326.473 -304.081 -312.499 -50.7379 -19.5913 17.6299
481 -326.315 -303.215 -312.498 -50.8269 -19.4887 16.9817
482 -326.14 -302.332 -312.464 -50.9085 -19.3961 16.3278
483 -325.933 -301.407 -312.427 -50.9699 -19.3178 15.7021
484 -325.665 -300.408 -312.293 -51.0412 -19.2522 15.0622
485 -325.359 -299.416 -312.178 -51.1004 -19.1807 14.4192
486 -325.029 -298.388 -312.038 -51.1256 -19.1245 13.7361
487 -324.635 -297.357 -311.859 -51.1458 -19.0779 13.0664
488 -324.228 -296.256 -311.638 -51.1595 -19.0373 12.3969
489 -323.806 -295.13 -311.416 -51.1512 -19.0075 11.7313
490 -323.265 -293.954 -311.135 -51.135 -18.9953 11.0553
491 -322.716 -292.712 -310.827 -51.1108 -18.977 10.3884
492 -322.126 -291.481 -310.477 -51.0593 -18.9618 9.72111
493 -321.496 -290.206 -310.082 -50.9938 -18.9734 9.05421
494 -320.831 -288.908 -309.688 -50.9012 -18.9848 8.39064
495 -320.128 -287.595 -309.238 -50.8135 -18.987 7.70728
496 -319.389 -286.254 -308.787 -50.7166 -19.0071 7.03287
497 -318.619 -284.883 -308.312 -50.5952 -19.0378 6.34534
498 -317.802 -283.466 -307.804 -50.4556 -19.0733 5.67281
499 -316.974 -282.016 -307.27 -50.3174 -19.1142 4.98187
500 -316.094 -280.552 -306.698 -50.1331 -19.172 4.31274
501 -315.171 -279.032 -306.085 -49.9404 -19.2386 3.62619
502 -314.218 -277.508 -305.438 -49.74 -19.3069 2.92616
503 -313.217 -275.967 -304.767 -49.5264 -19.3687 2.24496
504 -312.189 -274.406 -304.091 -49.3011 -19.4299 1.56499
505 -311.13 -272.789 -303.375 -49.0448 -19.494 0.896245
506 -310.047 -271.193 -302.642 -48.7749 -19.5702 0.222601
507 -308.909 -269.577 -301.913 -48.4861 -19.64 -0.462307
508 -307.748 -267.887 -301.121 -48.1872 -19.7217 -1.1359
509 -306.566 -266.222 -300.318 -47.8637 -19.8056 -1.82487
510 -305.379 -264.545 -299.487 -47.5334 -19.8865 -2.50109
511 -304.152 -262.822 -298.646 -47.1911 -19.9742 -3.19749
512 -302.894 -261.076 -297.767 -46.8295 -20.0503 -3.86584
513 -301.586 -259.328 -296.859 -46.4414 -20.1368 -4.54321
514 -300.26 -257.584 -295.967 -46.0268 -20.2143 -5.21598
515 -298.864 -255.802 -295.012 -45.6072 -20.2935 -5.88857
516 -297.482 -253.987 -294.093 -45.1695 -20.3792 -6.55763
517 -296.08 -252.196 -293.106 -44.7275 -20.4673 -7.22805
518 -294.667 -250.352 -292.079 -44.2504 -20.548 -7.90986
519 -293.193 -248.507 -291.044 -43.7562 -20.6402 -8.57602
520 -291.695 -246.629 -289.996 -43.2489 -20.7407 -9.25028
521 -290.18 -244.742 -288.928 -42.7454 -20.8199 -9.92022
522 -288.649 -242.861 -287.867 -42.2169 -20.8934 -10.5917
523 -287.098 -240.932 -286.759 -41.6878 -20.9863 -11.2743
524 -285.474 -238.991 -285.632 -41.1274 -21.0694 -11.9393
525 -283.843 -237.027 -284.455 -40.5543 -21.1552 -12.5864
526 -282.214 -235.09 -283.295 -39.9784 -21.2203 -13.2369
527 -280.566 -233.141 -282.14 -39.3747 -21.2919 -13.89
528 -278.893 -231.18 -280.97 -38.7629 -21.3509 -14.548
529 -277.19 -229.184 -279.749 -38.1416 -21.4118 -15.1911
530 -275.509 -227.199 -278.518 -37.527 -21.47 -15.837
531 -273.783 -225.175 -277.28 -36.8908 -21.5183 -16.4973
532 -272.057 -223.179 -276.019 -36.2388 -21.5385 -17.1331
533 -270.37 -221.137 -274.785 -35.5891 -21.5729 -17.7714
534 -268.642 -219.112 -273.53 -34.9362 -21.6045 -18.4113
535 -266.886 -217.061 -272.29 -34.2622 -21.6358 -19.0475
536 -265.145 -215.024 -271.023 -33.5926 -21.6666 -19.6805
537 -263.365 -212.985 -269.74 -32.9191 -21.6823 -20.2917
538 -261.604 -210.958 -268.423 -32.2136 -21.6836 -20.908
539 -259.823 -208.908 -267.085 -31.5114 -21.675 -21.5143
540 -258.014 -206.837 -265.745 -30.7918 -21.6567 -22.1178
541 -256.235 -204.76 -264.404 -30.0629 -21.6396 -22.7358
542 -254.407 -202.686 -263.062 -29.3417 -21.6097 -23.3371
543 -252.569 -200.57 -261.697 -28.6136 -21.5698 -23.9273
544 -250.741 -198.438 -260.316 -27.8769 -21.5365 -24.5159
545 -248.938 -196.34 -258.947 -27.1433 -21.4807 -25.1116
546 -247.132 -194.241 -257.617 -26.4205 -21.4408 -25.708
547 -245.324 -192.143 -256.231 -25.6862 -21.3873 -26.2927
548 -243.502 -190.083 -254.858 -24.9595 -21.345 -26.8819
549 -241.691 -187.981 -253.473 -24.233 -21.2712 -27.4631
550 -239.875 -185.87 -252.052 -23.5057 -21.192 -28.0266
551 -238.094 -183.765 -250.697 -22.7949 -21.0985 -28.5936
552 -236.296 -181.675 -249.338 -22.0683 -21.0129 -29.1614
553 -234.54 -179.582 -247.906 -21.3522 -20.9017 -29.7093
554 -232.776 -177.495 -246.517 -20.6364 -20.7916 -30.2646
555 -231.018 -175.406 -245.115 -19.9353 -20.6669 -30.8171
556 -229.272 -173.327 -243.737 -19.2126 -20.533 -31.3608
557 -227.558 -171.241 -242.339 -18.5031 -20.3975 -31.8976
558 -225.786 -169.141 -240.929 -17.791 -20.2658 -32.4435
559 -224.104 -167.091 -239.553 -17.0945 -20.1153 -32.9812
560 -222.417 -164.984 -238.173 -16.4389 -19.9695 -33.528
561 -220.725 -162.913 -236.754 -15.7764 -19.8045 -34.0423
562 -219.093 -160.855 -235.363 -15.123 -19.6335 -34.585
563 -217.466 -158.792 -233.993 -14.463 -19.461 -35.1138
564 -215.834 -156.791 -232.616 -13.841 -19.2628 -35.6673
565 -214.227 -154.755 -231.246 -13.2201 -19.0678 -36.1756
566 -212.62 -152.718 -229.893 -12.6169 -18.8738 -36.6824
567 -211.044 -150.721 -228.559 -12.0124 -18.6586 -37.1884
568 -209.521 -148.743 -227.217 -11.4383 -18.4487 -37.7183
569 -207.997 -146.78 -225.894 -10.8551 -18.2379 -38.2291
570 -206.464 -144.819 -224.574 -10.2862 -18.0057 -38.7393
571 -204.978 -142.867 -223.246 -9.7472 -17.7597 -39.2426
572 -203.55 -140.92 -221.928 -9.21553 -17.5295 -39.7554
573 -202.132 -139.011 -220.646 -8.68707 -17.2798 -40.2553
574 -200.716 -137.106 -219.353 -8.16009 -17.0267 -40.7581
575 -199.343 -135.233 -218.054 -7.66714 -16.7789 -41.2633
576 -197.992 -133.376 -216.798 -7.19468 -16.527 -41.7468
577 -196.695 -131.552 -215.55 -6.73967 -16.263 -42.2273
578 -195.41 -129.738 -214.324 -6.30112 -15.9944 -42.7039
579 -194.127 -127.952 -213.085 -5.88708 -15.7121 -43.2041
580 -192.896 -126.201 -211.88 -5.47102 -15.4282 -43.6836
581 -191.7 -124.457 -210.686 -5.08982 -15.1419 -44.1583
582 -190.549 -122.749 -209.516 -4.7313 -14.8452 -44.634
583 -189.423 -121.047 -208.372 -4.39181 -14.5473 -45.104
584 -188.347 -119.394 -207.24 -4.06945 -14.2538 -45.5731
585 -187.312 -117.789 -206.15 -3.7565 -13.9463 -46.0522
586 -186.275 -116.196 -205.043 -3.45723 -13.6459 -46.5173
587 -185.253 -114.624 -203.963 -3.17716 -13.3425 -46.9987
588 -184.288 -113.109 -202.941 -2.92389 -13.0321 -47.4596
589 -183.354 -111.616 -201.915 -2.67585 -12.725 -47.9134
590 -182.458 -110.18 -200.895 -2.44867 -12.4006 -48.3874
591 -181.589 -108.76 -199.936 -2.23041 -12.0928 -48.8543
592 -180.754 -107.371 -198.956 -2.03886 -11.7679 -49.3163
593 -179.969 -106.035 -198.034 -1.87281 -11.4608 -49.7655
594 -179.205 -104.711 -197.115 -1.732 -11.1432 -50.2006
595 -178.513 -103.455 -196.23 -1.58596 -10.8306 -50.6296
596 -177.822 -102.248 -195.316 -1.46339 -10.4988 -51.0623
597 -177.186 -101.075 -194.446 -1.35455 -10.1807 -51.4927
598 -176.602 -99.9353 -193.599 -1.27499 -9.87807 -51.9143
599 -176.007 -98.8158 -192.787 -1.19871 -9.56107 -52.3442
600 -175.502 -97.817 -192.037 -1.12738 -9.23547 -52.7432
601 -174.985 -96.8049 -191.31 -1.08081 -8.92442 -53.1359
602 -174.552 -95.8927 -190.591 -1.054 -8.62491 -53.5539
603 -174.153 -94.9849 -189.915 -1.06118 -8.31673 -53.956
604 -173.813 -94.1344 -189.247 -1.04849 -8.01777 -54.3412
605 -173.468 -93.3018 -188.606 -1.06914 -7.71276 -54.7182
606 -173.155 -92.534 -188.015 -1.09561 -7.4193 -55.1025
607 -172.855 -91.8297 -187.43 -1.12646 -7.11797 -55.4661
608 -172.63 -91.1717 -186.85 -1.17831 -6.82245 -55.8293
609 -172.435 -90.5792 -186.321 -1.22316 -6.53059 -56.1564
610 -172.317 -90.0425 -185.869 -1.29534 -6.24711 -56.5116
611 -172.184 -89.5158 -185.394 -1.37237 -5.9823 -56.8461
612 -172.079 -89.0694 -184.967 -1.45772 -5.70868 -57.1624
613 -172.007 -88.6688 -184.517 -1.56751 -5.45175 -57.4858
614 -171.999 -88.3377 -184.121 -1.67198 -5.1978 -57.7885
615 -172.007 -88.0358 -183.765 -1.78236 -4.93968 -58.0754
616 -172.074 -87.802 -183.438 -1.89487 -4.69795 -58.3531
617 -172.163 -87.5907 -183.13 -2.01185 -4.45275 -58.6139
618 -172.29 -87.4669 -182.862 -2.13704 -4.23057 -58.8593
619 -172.435 -87.3633 -182.607 -2.2699 -4.0007 -59.1003
620 -172.634 -87.317 -182.384 -2.4219 -3.78233 -59.343
621 -172.858 -87.375 -182.195 -2.56146 -3.58437 -59.5786
622 -173.102 -87.4285 -182.037 -2.70265 -3.38546 -59.7818
623 -173.393 -87.5641 -181.901 -2.84269 -3.19803 -59.98
624 -173.721 -87.7139 -181.768 -3.0023 -3.00469 -60.1661
625 -174.049 -87.9436 -181.683 -3.16458 -2.83014 -60.3316
626 -174.434 -88.2373 -181.642 -3.32616 -2.67083 -60.4724
627 -174.835 -88.5582 -181.618 -3.48681 -2.52782 -60.6076
628 -175.271 -88.9042 -181.605 -3.64788 -2.38665 -60.7327
629 -175.746 -89.2886 -181.632 -3.79628 -2.25802 -60.8359
630 -176.255 -89.7482 -181.688 -3.95471 -2.1303 -60.9205
631 -176.727 -90.2217 -181.757 -4.11676 -2.01464 -60.9988
632 -177.247 -90.7737 -181.824 -4.2839 -1.90285 -61.0701
633 -177.794 -91.3179 -181.929 -4.45075 -1.80776 -61.0978
634 -178.381 -91.9762 -182.071 -4.60999 -1.73078 -61.1263
635 -178.976 -92.6237 -182.207 -4.77437 -1.65541 -61.1413
636 -179.59 -93.3345 -182.415 -4.92317 -1.60134 -61.1269
637 -180.236 -94.0793 -182.637 -5.07429 -1.55872 -61.0818
638 -180.878 -94.813 -182.859 -5.20951 -1.52249 -61.0245
639 -181.53 -95.6185 -183.093 -5.36012 -1.48112 -60.9528
640 -182.231 -96.5213 -183.376 -5.50012 -1.47377 -60.8584
641 -182.922 -97.4102 -183.618 -5.62609 -1.46673 -60.748
642 -183.626 -98.3504 -183.892 -5.75982 -1.49428 -60.6047
643 -184.373 -99.3003 -184.208 -5.878 -1.50588 -60.4404
644 -185.133 -100.29 -184.542 -5.98572 -1.54378 -60.2591
645 -185.866 -101.281 -184.877 -6.09714 -1.59238 -60.0628
646 -186.652 -102.339 -185.239 -6.21881 -1.64302 -59.8495
647 -187.441 -103.416 -185.61 -6.3068 -1.71452 -59.6248
648 -188.225 -104.521 -185.968 -6.38798 -1.80998 -59.3619
649 -189.047 -105.642 -186.357 -6.46885 -1.90671 -59.0673
650 -189.897 -106.786 -186.791 -6.54353 -1.99009 -58.7567
651 -190.724 -107.955 -187.222 -6.6147 -2.11374 -58.4222
652 -191.541 -109.137 -187.647 -6.66493 -2.2326 -58.0654
653 -192.42 -110.349 -188.068 -6.71206 -2.37153 -57.685
654 -193.289 -111.596 -188.505 -6.756 -2.51532 -57.3038
655 -194.149 -112.82 -188.923 -6.78532 -2.66699 -56.8664
656 -195.008 -114.1 -189.365 -6.80798 -2.82341 -56.4311
657 -195.859 -115.358 -189.788 -6.80732 -2.99211 -55.9749
658 -196.73 -116.649 -190.243 -6.81435 -3.16766 -55.4806
659 -197.641 -117.945 -190.716 -6.80524 -3.35467 -54.9867
660 -198.523 -119.26 -191.174 -6.79459 -3.5638 -54.4601
661 -199.413 -120.588 -191.656 -6.7669 -3.77892 -53.9071
662 -200.329 -121.865 -192.125 -6.70971 -4.00808 -53.3354
663 -201.25 -123.239 -192.597 -6.65515 -4.23832 -52.7435
664 -202.167 -124.569 -193.052 -6.57902 -4.49447 -52.1278
665 -203.056 -125.929 -193.532 -6.49523 -4.75296 -51.4818
666 -203.948 -127.252 -194.019 -6.40134 -5.01801 -50.8359
667 -204.847 -128.576 -194.47 -6.28862 -5.29703 -50.161
668 -205.753 -129.928 -194.938 -6.1674 -5.57102 -49.4585
669 -206.652 -131.282 -195.4 -6.02241 -5.84078 -48.742
670 -207.57 -132.607 -195.869 -5.87456 -6.13289 -47.9909
671 -208.463 -133.931 -196.308 -5.71602 -6.43084 -47.2287
672 -209.357 -135.27 -196.733 -5.55018 -6.71186 -46.4589
673 -210.261 -136.614 -197.167 -5.37118 -7.01619 -45.6767
674 -211.157 -137.962 -197.657 -5.17525 -7.30942 -44.8707
675 -212.068 -139.303 -198.078 -4.95871 -7.62834 -44.0427
676 -212.935 -140.623 -198.509 -4.72884 -7.96297 -43.1963
677 -213.839 -141.978 -198.947 -4.49483 -8.28654 -42.3375
678 -214.716 -143.312 -199.377 -4.24182 -8.61691 -41.4556
679 -215.575 -144.613 -199.8 -3.97413 -8.94624 -40.5601
680 -216.474 -145.902 -200.208 -3.68264 -9.26769 -39.6495
681 -217.357 -147.203 -200.655 -3.37126 -9.61556 -38.7184
682 -218.229 -148.479 -201.045 -3.0626 -9.95842 -37.7898
683 -219.09 -149.772 -201.418 -2.73466 -10.2916 -36.8466
684 -219.991 -151.045 -201.833 -2.3924 -10.6387 -35.8791
685 -220.854 -152.319 -202.262 -2.04814 -10.9794 -34.9088
686 -221.704 -153.585 -202.658 -1.67622 -11.3271 -33.9264
687 -222.551 -154.806 -203.047 -1.29016 -11.6628 -32.9226
688 -223.366 -156.007 -203.39 -0.895894 -12.0131 -31.9256
689 -224.182 -157.237 -203.771 -0.482129 -12.3518 -30.9049
690 -225.001 -158.451 -204.147 -0.0534476 -12.692 -29.8923
691 -225.802 -159.617 -204.511 0.386012 -13.0307 -28.8674
692 -226.602 -160.776 -204.855 0.816333 -13.3637 -27.8356
693 -227.402 -161.912 -205.216 1.27598 -13.6953 -26.7939
694 -228.155 -163.047 -205.532 1.74542 -14.0486 -25.7518
695 -228.943 -164.174 -205.885 2.23767 -14.3825 -24.6995
696 -229.715 -165.262 -206.242 2.73136 -14.709 -23.6599
697 -230.474 -166.384 -206.579 3.23379 -15.0423 -22.6138
698 -231.223 -167.499 -206.901 3.74672 -15.368 -21.5545
699 -231.951 -168.564 -207.201 4.26316 -15.6752 -20.4978
700 -232.678 -169.614 -207.525 4.80438 -15.9767 -19.4632
701 -233.379 -170.654 -207.853 5.35233 -16.2733 -18.4321
702 -234.075 -171.649 -208.179 5.90543 -16.5687 -17.3923
703 -234.752 -172.662 -208.512 6.49041 -16.8543 -16.3546
704 -235.452 -173.638 -208.846 7.05492 -17.1274 -15.325
705 -236.108 -174.589 -209.165 7.63903 -17.3981 -14.316
706 -236.742 -175.475 -209.452 8.23333 -17.656 -13.2963
707 -237.359 -176.401 -209.785 8.82142 -17.902 -12.2865
708 -237.99 -177.321 -210.158 9.43711 -18.1535 -11.2917
709 -238.583 -178.195 -210.455 10.0431 -18.397 -10.2914
710 -239.161 -179.053 -210.736 10.6759 -18.6305 -9.31633
711 -239.747 -179.893 -211.032 11.2915 -18.8564 -8.34641
712 -240.326 -180.725 -211.369 11.9197 -19.0649 -7.39352
713 -240.861 -181.539 -211.659 12.5413 -19.2608 -6.441
714 -241.355 -182.307 -211.978 13.1733 -19.4554 -5.50317
715 -241.895 -183.098 -212.294 13.813 -19.6373 -4.57454
716 -242.379 -183.805 -212.586 14.4354 -19.8098 -3.64566
717 -242.847 -184.543 -212.858 15.0852 -19.9819 -2.7395
718 -243.272 -185.256 -213.137 15.7249 -20.1406 -1.85022
719 -243.706 -185.962 -213.458 16.3641 -20.27 -0.968307
720 -244.129 -186.65 -213.759 17.0054 -20.3914 -0.120156
721 -244.551 -187.292 -214.035 17.6315 -20.5094 0.713949
722 -244.891 -187.894 -214.33 18.2701 -20.6263 1.52656
723 -245.254 -188.505 -214.636 18.9003 -20.7284 2.33706
724 -245.61 -189.084 -214.94 19.5326 -20.8344 3.14975
725 -245.935 -189.673 -215.223 20.1477 -20.9031 3.93846
726 -246.225 -190.244 -215.507 20.7585 -20.967 4.70049
727 -246.488 -190.775 -215.775 21.3703 -21.0217 5.45375
728 -246.734 -191.24 -216.032 21.9765 -21.063 6.17884
729 -246.956 -191.737 -216.299 22.5716 -21.0808 6.90377
730 -247.163 -192.195 -216.587 23.1554 -21.1094 7.58482
731 -247.338 -192.648 -216.857 23.7262 -21.1396 8.24805
732 -247.505 -193.08 -217.124 24.2979 -21.1528 8.8931
733 -247.667 -193.538 -217.426 24.8632 -21.1545 9.52448
734 -247.794 -193.907 -217.706 25.4221 -21.1336 10.1632
735 -247.898 -194.293 -217.966 25.9549 -21.1092 10.7823
736 -247.994 -194.682 -218.196 26.5041 -21.0733 11.3783
737 -248.059 -195.014 -218.446 27.0295 -21.0259 11.928
738 -248.071 -195.28 -218.687 27.5406 -20.9688 12.4757
739 -248.071 -195.574 -218.959 28.027 -20.9131 13.0362
740 -248.032 -195.854 -219.194 28.507 -20.8318 13.5743
741 -247.982 -196.101 -219.437 28.9717 -20.746 14.0917
742 -247.93 -196.329 -219.683 29.4191 -20.6597 14.5948
743 -247.821 -196.54 -219.904 29.8497 -20.5505 15.0813
744 -247.732 -196.769 -220.153 30.2551 -20.4456 15.559
745 -247.588 -196.93 -220.372 30.6532 -20.3192 16.0213
746 -247.41 -197.09 -220.548 31.0288 -20.2004 16.4645
747 -247.261 -197.228 -220.728 31.3759 -20.0514 16.8989
748 -247.054 -197.353 -220.931 31.7152 -19.9161 17.3251
749 -246.832 -197.478 -221.1 32.0396 -19.7729 17.7334
750 -246.592 -197.543 -221.255 32.3555 -19.6087 18.1455
751 -246.332 -197.599 -221.452 32.636 -19.4478 18.5344
752 -246.051 -197.654 -221.611 32.9038 -19.2762 18.9187
753 -245.737 -197.658 -221.711 33.1393 -19.097 19.2864
754 -245.382 -197.658 -221.838 33.3714 -18.9172 19.6618
755 -245.028 -197.645 -221.958 33.5585 -18.7244 20.0411
756 -244.648 -197.65 -222.066 33.741 -18.526 20.4118
757 -244.265 -197.583 -222.159 33.8802 -18.3349 20.7589
758 -243.865 -197.52 -222.236 33.9853 -18.124 21.1161
759 -243.432 -197.483 -222.331 34.0858 -17.9271 21.4672
760 -242.96 -197.414 -222.314 34.1619 -17.7285 21.8182
761 -242.481 -197.327 -222.374 34.2055 -17.5077 22.1634
762 -241.978 -197.198 -222.389 34.2263 -17.2878 22.497
763 -241.461 -197.039 -222.419 34.2264 -17.0737 22.8388
764 -240.903 -196.899 -222.432 34.2144 -16.8443 23.1849
765 -240.353 -196.74 -222.447 34.1638 -16.6025 23.51
766 -239.729 -196.571 -222.435 34.0869 -16.362 23.8506
767 -239.143 -196.367 -222.401 33.9861 -16.1257 24.1929
768 -238.547 -196.155 -222.347 33.8546 -15.8836 24.5164
769 -237.872 -195.906 -222.256 33.7075 -15.6429 24.8579
770 -237.221 -195.648 -222.184 33.5335 -15.3874 25.1895
771 -236.518 -195.383 -222.07 33.3379 -15.1309 25.5412
772 -235.812 -195.119 -221.95 33.1145 -14.8908 25.8992
773 -235.077 -194.846 -221.84 32.8614 -14.6422 26.2657
774 -234.331 -194.485 -221.666 32.6058 -14.3823 26.6253
775 -233.595 -194.173 -221.51 32.3151 -14.1257 26.992
776 -232.79 -193.818 -221.333 31.9883 -13.8645 27.3759
777 -231.993 -193.457 -221.149 31.6475 -13.5964 27.7588
778 -231.163 -193.081 -220.942 31.2841 -13.341 28.1335
779 -230.323 -192.704 -220.719 30.8973 -13.0877 28.5328
780 -229.472 -192.338 -220.5 30.4848 -12.8222 28.9372
781 -228.602 -191.908 -220.223 30.0279 -12.5653 29.3508
782 -227.687 -191.504 -219.949 29.546 -12.3064 29.7653
783 -226.778 -191.077 -219.673 29.0522 -12.0574 30.18
784 -225.877 -190.63 -219.383 28.5267 -11.7971 30.6136
785 -224.915 -190.153 -219.064 27.9835 -11.5431 31.0732
786 -223.939 -189.665 -218.734 27.4247 -11.2749 31.5125
787 -222.935 -189.165 -218.385 26.8242 -11.0206 31.9582
788 -221.927 -188.684 -218.037 26.2116 -10.7643 32.4278
789 -220.941 -188.14 -217.681 25.5729 -10.4996 32.88
790 -219.922 -187.616 -217.304 24.9324 -10.2576 33.363
791 -218.871 -187.073 -216.92 24.2691 -10.0096 33.8571
792 -217.79 -186.494 -216.484 23.5725 -9.76083 34.3577
793 -216.761 -185.879 -216.079 22.8547 -9.50433 34.8525
794 -215.653 -185.299 -215.61 22.1207 -9.26008 35.3648
795 -214.525 -184.686 -215.139 21.3582 -9.01883 35.8607
796 -213.416 -184.063 -214.675 20.5944 -8.77764 36.3794
797 -212.289 -183.396 -214.207 19.8123 -8.53667 36.9183
798 -211.143 -182.759 -213.705 19.027 -8.2967 37.4508
799 -209.996 -182.063 -213.188 18.2182 -8.03654 38.0092
800 -208.808 -181.372 -212.664 17.3922 -7.78617 38.5677
